order_id,account_id,date,product_id,category,unit_price,quantity,revenue,margin
ORD-ACC-0031-0028,ACC-0031,2024-07-12,SG-01,Safety Gear,480.96,5,2404.8,432.86
ORD-ACC-0031-0030,ACC-0031,2024-07-12,SG-01,Safety Gear,465.73,4,1862.92,335.33
ORD-ACC-0031-0030,ACC-0031,2024-07-12,IE-03,Industrial Equipment,13953.34,1,13953.34,4744.14
ORD-ACC-0031-0030,ACC-0031,2024-07-12,CS-01,Cleaning Supplies,50.08,2,100.16,9.01
ORD-ACC-0031-0032,ACC-0031,2024-07-14,CS-02,Chemical Supplies,985.99,2,1971.98,433.84
ORD-ACC-0031-0032,ACC-0031,2024-07-14,OS-02,Office Supplies,127.57,3,382.71,38.27
ORD-ACC-0031-0029,ACC-0031,2024-07-19,OS-03,Office Supplies,87.46,3,262.38,26.24
ORD-ACC-0031-0029,ACC-0031,2024-07-19,PM-01,Packaging Materials,33.61,3,100.83,8.07
ORD-ACC-0031-0033,ACC-0031,2024-07-20,PT-03,Precision Tools,4400.53,2,8801.06,2464.3
ORD-ACC-0031-0031,ACC-0031,2024-07-24,CS-02,Cleaning Supplies,41.42,4,165.68,14.91
ORD-ACC-0031-0031,ACC-0031,2024-07-24,SG-01,Safety Gear,476.35,1,476.35,85.74
ORD-ACC-0031-0031,ACC-0031,2024-07-24,IE-03,Industrial Equipment,14280.49,1,14280.49,4855.37
ORD-ACC-0031-0038,ACC-0031,2024-08-06,PM-02,Packaging Materials,56.37,5,281.85,22.55
ORD-ACC-0031-0038,ACC-0031,2024-08-06,SG-02,Safety Gear,446.0,4,1784.0,321.12
ORD-ACC-0031-0038,ACC-0031,2024-08-06,SG-03,Safety Gear,728.2,2,1456.4,262.15
ORD-ACC-0031-0035,ACC-0031,2024-08-07,IE-01,Industrial Equipment,13174.99,4,52699.96,17917.99
ORD-ACC-0031-0035,ACC-0031,2024-08-07,PT-01,Precision Tools,3344.89,2,6689.78,1873.14
ORD-ACC-0031-0035,ACC-0031,2024-08-07,OS-01,Office Supplies,103.47,3,310.41,31.04
ORD-ACC-0031-0035,ACC-0031,2024-08-07,CS-02,Chemical Supplies,967.29,2,1934.58,425.61
ORD-ACC-0031-0035,ACC-0031,2024-08-07,PM-01,Packaging Materials,34.1,5,170.5,13.64
ORD-ACC-0031-0037,ACC-0031,2024-08-22,CS-02,Chemical Supplies,1027.15,2,2054.3,451.95
ORD-ACC-0031-0036,ACC-0031,2024-08-23,CS-01,Cleaning Supplies,51.15,2,102.3,9.21
ORD-ACC-0031-0036,ACC-0031,2024-08-23,SG-02,Safety Gear,428.4,2,856.8,154.22
ORD-ACC-0031-0036,ACC-0031,2024-08-23,PM-02,Packaging Materials,56.77,5,283.85,22.71
ORD-ACC-0031-0039,ACC-0031,2024-08-27,OS-02,Office Supplies,130.32,1,130.32,13.03
ORD-ACC-0031-0039,ACC-0031,2024-08-27,CS-02,Cleaning Supplies,41.83,1,41.83,3.76
ORD-ACC-0031-0039,ACC-0031,2024-08-27,CS-02,Chemical Supplies,976.88,2,1953.76,429.83
ORD-ACC-0031-0042,ACC-0031,2024-09-06,SG-02,Safety Gear,326.14,1,326.14,58.71
ORD-ACC-0031-0042,ACC-0031,2024-09-06,OS-03,Office Supplies,88.72,2,177.44,17.74
ORD-ACC-0031-0042,ACC-0031,2024-09-06,CS-02,Cleaning Supplies,42.7,4,170.8,15.37
ORD-ACC-0031-0040,ACC-0031,2024-09-08,CS-02,Cleaning Supplies,41.14,3,123.42,11.11
ORD-ACC-0031-0040,ACC-0031,2024-09-08,PT-01,Precision Tools,3380.51,2,6761.02,1893.09
ORD-ACC-0031-0040,ACC-0031,2024-09-08,OS-03,Office Supplies,82.27,3,246.81,24.68
ORD-ACC-0031-0044,ACC-0031,2024-09-15,SG-01,Safety Gear,348.05,4,1392.2,250.6
ORD-ACC-0031-0044,ACC-0031,2024-09-15,PM-01,Packaging Materials,35.21,1,35.21,2.82
ORD-ACC-0031-0043,ACC-0031,2024-09-22,OS-03,Office Supplies,86.83,2,173.66,17.37
ORD-ACC-0031-0043,ACC-0031,2024-09-22,SG-03,Safety Gear,524.52,1,524.52,94.41
ORD-ACC-0031-0043,ACC-0031,2024-09-22,PT-03,Precision Tools,4208.52,5,21042.6,5891.93
ORD-ACC-0031-0043,ACC-0031,2024-09-22,SG-01,Safety Gear,359.86,5,1799.3,323.87
ORD-ACC-0031-0043,ACC-0031,2024-09-22,CS-02,Chemical Supplies,978.56,1,978.56,215.28
ORD-ACC-0031-0043,ACC-0031,2024-09-22,CS-01,Chemical Supplies,965.67,5,4828.35,1062.24
ORD-ACC-0031-0043,ACC-0031,2024-09-22,CS-03,Cleaning Supplies,45.23,3,135.69,12.21
ORD-ACC-0031-0041,ACC-0031,2024-09-27,PT-01,Precision Tools,3479.34,2,6958.68,1948.43
ORD-ACC-0031-0041,ACC-0031,2024-09-27,PT-02,Precision Tools,1725.03,2,3450.06,966.02
ORD-ACC-0031-0041,ACC-0031,2024-09-27,PT-03,Precision Tools,4275.66,5,21378.3,5985.92
ORD-ACC-0031-0041,ACC-0031,2024-09-27,PM-01,Packaging Materials,34.24,5,171.2,13.7
ORD-ACC-0031-0046,ACC-0031,2024-10-02,OS-01,Office Supplies,108.35,2,216.7,21.67
ORD-ACC-0031-0051,ACC-0031,2024-10-05,OS-02,Office Supplies,121.7,5,608.5,60.85
ORD-ACC-0031-0049,ACC-0031,2024-10-06,CS-01,Cleaning Supplies,51.99,4,207.96,18.72
ORD-ACC-0031-0047,ACC-0031,2024-10-08,OS-03,Office Supplies,87.35,4,349.4,34.94
ORD-ACC-0031-0053,ACC-0031,2024-10-10,SG-03,Safety Gear,466.43,2,932.86,167.91
ORD-ACC-0031-0053,ACC-0031,2024-10-10,CS-03,Chemical Supplies,474.25,4,1897.0,417.34
ORD-ACC-0031-0052,ACC-0031,2024-10-15,PT-01,Precision Tools,3321.97,5,16609.85,4650.76
ORD-ACC-0031-0052,ACC-0031,2024-10-15,CS-01,Chemical Supplies,964.28,5,4821.4,1060.71
ORD-ACC-0031-0050,ACC-0031,2024-10-16,CS-02,Cleaning Supplies,41.08,2,82.16,7.39
ORD-ACC-0031-0050,ACC-0031,2024-10-16,PM-01,Packaging Materials,33.2,1,33.2,2.66
ORD-ACC-0031-0050,ACC-0031,2024-10-16,IE-02,Industrial Equipment,10015.23,5,50076.15,17025.89
ORD-ACC-0031-0045,ACC-0031,2024-10-23,CS-01,Chemical Supplies,996.01,1,996.01,219.12
ORD-ACC-0031-0045,ACC-0031,2024-10-23,CS-02,Chemical Supplies,1024.13,4,4096.52,901.23
ORD-ACC-0031-0048,ACC-0031,2024-10-23,IE-01,Industrial Equipment,13527.91,5,67639.55,22997.45
ORD-ACC-0031-0048,ACC-0031,2024-10-23,IE-03,Industrial Equipment,14149.15,3,42447.45,14432.13
ORD-ACC-0031-0048,ACC-0031,2024-10-23,PT-02,Precision Tools,1690.77,2,3381.54,946.83
ORD-ACC-0031-0048,ACC-0031,2024-10-23,PT-01,Precision Tools,3324.99,4,13299.96,3723.99
ORD-ACC-0031-0048,ACC-0031,2024-10-23,PT-03,Precision Tools,4358.55,1,4358.55,1220.39
ORD-ACC-0031-0054,ACC-0031,2024-10-27,PT-01,Precision Tools,3516.31,5,17581.55,4922.83
ORD-ACC-0031-0054,ACC-0031,2024-10-27,CS-01,Cleaning Supplies,51.32,1,51.32,4.62
ORD-ACC-0031-0067,ACC-0031,2024-11-02,IE-01,Industrial Equipment,12758.05,5,63790.25,21688.69
ORD-ACC-0031-0068,ACC-0031,2024-11-02,CS-01,Chemical Supplies,955.64,1,955.64,210.24
ORD-ACC-0031-0068,ACC-0031,2024-11-02,PM-02,Packaging Materials,54.26,1,54.26,4.34
ORD-ACC-0031-0068,ACC-0031,2024-11-02,PT-02,Precision Tools,1701.64,4,6806.56,1905.84
ORD-ACC-0031-0068,ACC-0031,2024-11-02,IE-01,Industrial Equipment,12862.66,3,38587.98,13119.91
ORD-ACC-0031-0068,ACC-0031,2024-11-02,OS-01,Office Supplies,109.05,5,545.25,54.53
ORD-ACC-0031-0068,ACC-0031,2024-11-02,SG-01,Safety Gear,294.09,2,588.18,105.87
ORD-ACC-0031-0058,ACC-0031,2024-11-06,OS-03,Office Supplies,83.18,4,332.72,33.27
ORD-ACC-0031-0056,ACC-0031,2024-11-09,PT-03,Precision Tools,4117.96,3,12353.88,3459.09
ORD-ACC-0031-0056,ACC-0031,2024-11-09,IE-03,Industrial Equipment,13500.44,3,40501.32,13770.45
ORD-ACC-0031-0056,ACC-0031,2024-11-09,CS-02,Chemical Supplies,997.36,5,4986.8,1097.1
ORD-ACC-0031-0056,ACC-0031,2024-11-09,CS-02,Cleaning Supplies,41.72,4,166.88,15.02
ORD-ACC-0031-0070,ACC-0031,2024-11-09,SG-02,Safety Gear,273.41,1,273.41,49.21
ORD-ACC-0031-0070,ACC-0031,2024-11-09,OS-01,Office Supplies,106.39,1,106.39,10.64
ORD-ACC-0031-0072,ACC-0031,2024-11-09,PM-03,Packaging Materials,23.06,1,23.06,1.84
ORD-ACC-0031-0072,ACC-0031,2024-11-09,PM-02,Packaging Materials,55.02,4,220.08,17.61
ORD-ACC-0031-0072,ACC-0031,2024-11-09,CS-02,Cleaning Supplies,41.07,5,205.35,18.48
ORD-ACC-0031-0072,ACC-0031,2024-11-09,PT-02,Precision Tools,1683.6,2,3367.2,942.82
ORD-ACC-0031-0069,ACC-0031,2024-11-11,CS-01,Chemical Supplies,932.29,5,4661.45,1025.52
ORD-ACC-0031-0069,ACC-0031,2024-11-11,SG-01,Safety Gear,292.02,5,1460.1,262.82
ORD-ACC-0031-0069,ACC-0031,2024-11-11,OS-02,Office Supplies,122.67,4,490.68,49.07
ORD-ACC-0031-0069,ACC-0031,2024-11-11,CS-02,Chemical Supplies,969.57,4,3878.28,853.22
ORD-ACC-0031-0066,ACC-0031,2024-11-12,OS-02,Office Supplies,123.71,2,247.42,24.74
ORD-ACC-0031-0066,ACC-0031,2024-11-12,PT-03,Precision Tools,4318.51,5,21592.55,6045.91
ORD-ACC-0031-0066,ACC-0031,2024-11-12,SG-01,Safety Gear,304.95,5,1524.75,274.45
ORD-ACC-0031-0066,ACC-0031,2024-11-12,SG-03,Safety Gear,469.48,4,1877.92,338.03
ORD-ACC-0031-0060,ACC-0031,2024-11-14,CS-01,Cleaning Supplies,48.86,5,244.3,21.99
ORD-ACC-0031-0060,ACC-0031,2024-11-14,PM-03,Packaging Materials,24.44,3,73.32,5.87
ORD-ACC-0031-0060,ACC-0031,2024-11-14,SG-01,Safety Gear,283.16,2,566.32,101.94
ORD-ACC-0031-0073,ACC-0031,2024-11-14,PM-02,Packaging Materials,56.27,5,281.35,22.51
ORD-ACC-0031-0055,ACC-0031,2024-11-15,PM-01,Packaging Materials,34.77,3,104.31,8.34
ORD-ACC-0031-0064,ACC-0031,2024-11-16,PM-03,Packaging Materials,23.41,3,70.23,5.62
ORD-ACC-0031-0064,ACC-0031,2024-11-16,PM-02,Packaging Materials,58.47,1,58.47,4.68
ORD-ACC-0031-0062,ACC-0031,2024-11-18,SG-02,Safety Gear,262.79,4,1051.16,189.21
ORD-ACC-0031-0062,ACC-0031,2024-11-18,IE-02,Industrial Equipment,10139.4,5,50697.0,17236.98
ORD-ACC-0031-0065,ACC-0031,2024-11-19,CS-02,Chemical Supplies,1001.07,2,2002.14,440.47
ORD-ACC-0031-0065,ACC-0031,2024-11-19,IE-02,Industrial Equipment,9959.3,2,19918.6,6772.32
ORD-ACC-0031-0065,ACC-0031,2024-11-19,CS-01,Chemical Supplies,991.19,1,991.19,218.06
ORD-ACC-0031-0065,ACC-0031,2024-11-19,CS-03,Cleaning Supplies,46.71,5,233.55,21.02
ORD-ACC-0031-0057,ACC-0031,2024-11-25,IE-02,Industrial Equipment,10250.98,5,51254.9,17426.67
ORD-ACC-0031-0057,ACC-0031,2024-11-25,PT-02,Precision Tools,1693.13,3,5079.39,1422.23
ORD-ACC-0031-0057,ACC-0031,2024-11-25,CS-01,Chemical Supplies,982.1,4,3928.4,864.25
ORD-ACC-0031-0057,ACC-0031,2024-11-25,OS-02,Office Supplies,128.68,4,514.72,51.47
ORD-ACC-0031-0057,ACC-0031,2024-11-25,IE-03,Industrial Equipment,14180.77,3,42542.31,14464.39
ORD-ACC-0031-0057,ACC-0031,2024-11-25,SG-01,Safety Gear,307.55,1,307.55,55.36
ORD-ACC-0031-0057,ACC-0031,2024-11-25,PM-02,Packaging Materials,54.89,1,54.89,4.39
ORD-ACC-0031-0057,ACC-0031,2024-11-25,OS-03,Office Supplies,88.76,5,443.8,44.38
ORD-ACC-0031-0057,ACC-0031,2024-11-25,CS-01,Cleaning Supplies,48.07,1,48.07,4.33
ORD-ACC-0031-0057,ACC-0031,2024-11-25,SG-02,Safety Gear,259.54,5,1297.7,233.59
ORD-ACC-0031-0061,ACC-0031,2024-11-25,CS-02,Chemical Supplies,953.53,3,2860.59,629.33
ORD-ACC-0031-0061,ACC-0031,2024-11-25,PT-03,Precision Tools,4249.16,1,4249.16,1189.76
ORD-ACC-0031-0061,ACC-0031,2024-11-25,CS-03,Cleaning Supplies,48.08,1,48.08,4.33
ORD-ACC-0031-0059,ACC-0031,2024-11-26,SG-01,Safety Gear,291.89,5,1459.45,262.7
ORD-ACC-0031-0059,ACC-0031,2024-11-26,CS-02,Chemical Supplies,964.12,1,964.12,212.11
ORD-ACC-0031-0059,ACC-0031,2024-11-26,PT-01,Precision Tools,3555.81,5,17779.05,4978.13
ORD-ACC-0031-0063,ACC-0031,2024-11-26,OS-03,Office Supplies,81.93,5,409.65,40.97
ORD-ACC-0031-0063,ACC-0031,2024-11-26,IE-01,Industrial Equipment,12788.62,4,51154.48,17392.52
ORD-ACC-0031-0063,ACC-0031,2024-11-26,PT-01,Precision Tools,3524.64,4,14098.56,3947.6
ORD-ACC-0031-0071,ACC-0031,2024-11-26,OS-02,Office Supplies,122.19,2,244.38,24.44
ORD-ACC-0031-0071,ACC-0031,2024-11-26,CS-02,Cleaning Supplies,43.29,5,216.45,19.48
ORD-ACC-0031-0074,ACC-0031,2024-12-02,CS-01,Cleaning Supplies,48.58,1,48.58,4.37
ORD-ACC-0031-0079,ACC-0031,2024-12-04,IE-02,Industrial Equipment,9829.97,5,49149.85,16710.95
ORD-ACC-0031-0079,ACC-0031,2024-12-04,PT-03,Precision Tools,4274.47,4,17097.88,4787.41
ORD-ACC-0031-0079,ACC-0031,2024-12-04,PM-03,Packaging Materials,23.86,2,47.72,3.82
ORD-ACC-0031-0078,ACC-0031,2024-12-12,SG-02,Safety Gear,272.2,2,544.4,97.99
ORD-ACC-0031-0076,ACC-0031,2024-12-13,OS-03,Office Supplies,86.8,5,434.0,43.4
ORD-ACC-0031-0076,ACC-0031,2024-12-13,PM-01,Packaging Materials,35.45,5,177.25,14.18
ORD-ACC-0031-0076,ACC-0031,2024-12-13,SG-03,Safety Gear,459.69,3,1379.07,248.23
ORD-ACC-0031-0077,ACC-0031,2024-12-16,PM-01,Packaging Materials,33.35,4,133.4,10.67
ORD-ACC-0031-0077,ACC-0031,2024-12-16,CS-01,Cleaning Supplies,50.93,4,203.72,18.33
ORD-ACC-0031-0077,ACC-0031,2024-12-16,OS-03,Office Supplies,84.82,3,254.46,25.45
ORD-ACC-0031-0075,ACC-0031,2024-12-24,PM-01,Packaging Materials,34.28,1,34.28,2.74
ORD-ACC-0031-0075,ACC-0031,2024-12-24,SG-02,Safety Gear,269.63,2,539.26,97.07
ORD-ACC-0031-0080,ACC-0031,2025-01-01,OS-01,Office Supplies,105.21,2,210.42,21.04
ORD-ACC-0031-0080,ACC-0031,2025-01-01,CS-03,Chemical Supplies,243.69,4,974.76,214.45
ORD-ACC-0031-0080,ACC-0031,2025-01-01,CS-01,Chemical Supplies,489.82,3,1469.46,323.28
ORD-ACC-0031-0081,ACC-0031,2025-01-01,CS-02,Cleaning Supplies,41.07,5,205.35,18.48
ORD-ACC-0031-0081,ACC-0031,2025-01-01,IE-03,Industrial Equipment,13848.82,2,27697.64,9417.2
ORD-ACC-0031-0081,ACC-0031,2025-01-01,SG-02,Safety Gear,266.0,3,798.0,143.64
ORD-ACC-0031-0081,ACC-0031,2025-01-01,PT-02,Precision Tools,1678.41,3,5035.23,1409.86
ORD-ACC-0031-0082,ACC-0031,2025-01-02,PT-01,Precision Tools,3341.49,3,10024.47,2806.85
ORD-ACC-0031-0086,ACC-0031,2025-01-13,CS-01,Cleaning Supplies,48.77,5,243.85,21.95
ORD-ACC-0031-0086,ACC-0031,2025-01-13,IE-02,Industrial Equipment,9732.65,1,9732.65,3309.1
ORD-ACC-0031-0086,ACC-0031,2025-01-13,OS-03,Office Supplies,86.61,4,346.44,34.64
ORD-ACC-0031-0083,ACC-0031,2025-01-16,IE-01,Industrial Equipment,13125.58,2,26251.16,8925.39
ORD-ACC-0031-0087,ACC-0031,2025-01-18,CS-03,Chemical Supplies,250.45,5,1252.25,275.5
ORD-ACC-0031-0084,ACC-0031,2025-01-24,OS-01,Office Supplies,109.24,1,109.24,10.92
ORD-ACC-0031-0085,ACC-0031,2025-01-27,CS-01,Chemical Supplies,474.36,5,2371.8,521.8
ORD-ACC-0031-0085,ACC-0031,2025-01-27,CS-03,Cleaning Supplies,46.95,2,93.9,8.45
ORD-ACC-0031-0085,ACC-0031,2025-01-27,CS-02,Cleaning Supplies,43.11,3,129.33,11.64
ORD-ACC-0031-0085,ACC-0031,2025-01-27,CS-02,Chemical Supplies,495.52,3,1486.56,327.04
ORD-ACC-0031-0085,ACC-0031,2025-01-27,PT-01,Precision Tools,3515.35,1,3515.35,984.3
ORD-ACC-0031-0094,ACC-0031,2025-02-02,PM-03,Packaging Materials,23.02,2,46.04,3.68
ORD-ACC-0031-0094,ACC-0031,2025-02-02,CS-03,Cleaning Supplies,46.7,4,186.8,16.81
ORD-ACC-0031-0094,ACC-0031,2025-02-02,OS-02,Office Supplies,126.64,4,506.56,50.66
ORD-ACC-0031-0094,ACC-0031,2025-02-02,SG-03,Safety Gear,460.93,2,921.86,165.93
ORD-ACC-0031-0100,ACC-0031,2025-02-03,PM-01,Packaging Materials,34.9,2,69.8,5.58
ORD-ACC-0031-0100,ACC-0031,2025-02-03,PT-01,Precision Tools,3591.7,2,7183.4,2011.35
ORD-ACC-0031-0092,ACC-0031,2025-02-04,PM-03,Packaging Materials,23.08,5,115.4,9.23
ORD-ACC-0031-0098,ACC-0031,2025-02-05,CS-02,Cleaning Supplies,42.8,3,128.4,11.56
ORD-ACC-0031-0098,ACC-0031,2025-02-05,SG-03,Safety Gear,449.27,4,1797.08,323.47
ORD-ACC-0031-0097,ACC-0031,2025-02-07,CS-02,Chemical Supplies,484.97,1,484.97,106.69
ORD-ACC-0031-0097,ACC-0031,2025-02-07,OS-02,Office Supplies,126.02,5,630.1,63.01
ORD-ACC-0031-0097,ACC-0031,2025-02-07,IE-03,Industrial Equipment,13830.76,3,41492.28,14107.38
ORD-ACC-0031-0097,ACC-0031,2025-02-07,OS-01,Office Supplies,102.71,5,513.55,51.35
ORD-ACC-0031-0097,ACC-0031,2025-02-07,PM-01,Packaging Materials,33.58,1,33.58,2.69
ORD-ACC-0031-0097,ACC-0031,2025-02-07,CS-03,Chemical Supplies,247.39,4,989.56,217.7
ORD-ACC-0031-0090,ACC-0031,2025-02-09,CS-02,Chemical Supplies,486.39,2,972.78,214.01
ORD-ACC-0031-0090,ACC-0031,2025-02-09,PT-03,Precision Tools,4097.02,1,4097.02,1147.17
ORD-ACC-0031-0091,ACC-0031,2025-02-14,CS-01,Chemical Supplies,471.07,5,2355.35,518.18
ORD-ACC-0031-0091,ACC-0031,2025-02-14,PT-01,Precision Tools,3309.08,4,13236.32,3706.17
ORD-ACC-0031-0091,ACC-0031,2025-02-14,OS-01,Office Supplies,102.67,4,410.68,41.07
ORD-ACC-0031-0091,ACC-0031,2025-02-14,CS-01,Cleaning Supplies,49.63,3,148.89,13.4
ORD-ACC-0031-0093,ACC-0031,2025-02-14,PT-01,Precision Tools,3576.33,3,10728.99,3004.12
ORD-ACC-0031-0093,ACC-0031,2025-02-14,SG-03,Safety Gear,464.16,4,1856.64,334.2
ORD-ACC-0031-0093,ACC-0031,2025-02-14,CS-03,Cleaning Supplies,46.73,2,93.46,8.41
ORD-ACC-0031-0093,ACC-0031,2025-02-14,PM-02,Packaging Materials,57.38,2,114.76,9.18
ORD-ACC-0031-0093,ACC-0031,2025-02-14,CS-03,Chemical Supplies,234.57,4,938.28,206.42
ORD-ACC-0031-0096,ACC-0031,2025-02-15,SG-02,Safety Gear,276.8,1,276.8,49.82
ORD-ACC-0031-0096,ACC-0031,2025-02-15,PT-03,Precision Tools,4163.77,4,16655.08,4663.42
ORD-ACC-0031-0096,ACC-0031,2025-02-15,OS-02,Office Supplies,129.96,4,519.84,51.98
ORD-ACC-0031-0099,ACC-0031,2025-02-16,IE-02,Industrial Equipment,9901.46,4,39605.84,13465.99
ORD-ACC-0031-0088,ACC-0031,2025-02-18,CS-02,Cleaning Supplies,42.07,3,126.21,11.36
ORD-ACC-0031-0088,ACC-0031,2025-02-18,OS-02,Office Supplies,125.61,1,125.61,12.56
ORD-ACC-0031-0088,ACC-0031,2025-02-18,CS-01,Cleaning Supplies,50.87,3,152.61,13.73
ORD-ACC-0031-0095,ACC-0031,2025-02-26,SG-01,Safety Gear,288.44,4,1153.76,207.68
ORD-ACC-0031-0095,ACC-0031,2025-02-26,CS-03,Cleaning Supplies,47.61,1,47.61,4.28
ORD-ACC-0031-0095,ACC-0031,2025-02-26,PM-02,Packaging Materials,56.38,1,56.38,4.51
ORD-ACC-0031-0095,ACC-0031,2025-02-26,OS-03,Office Supplies,82.58,1,82.58,8.26
ORD-ACC-0031-0095,ACC-0031,2025-02-26,SG-02,Safety Gear,270.28,2,540.56,97.3
ORD-ACC-0031-0095,ACC-0031,2025-02-26,CS-01,Chemical Supplies,503.74,3,1511.22,332.47
ORD-ACC-0031-0095,ACC-0031,2025-02-26,SG-03,Safety Gear,462.16,5,2310.8,415.94
ORD-ACC-0031-0089,ACC-0031,2025-02-27,IE-02,Industrial Equipment,10107.23,3,30321.69,10309.37
ORD-ACC-0031-0089,ACC-0031,2025-02-27,CS-03,Cleaning Supplies,46.46,3,139.38,12.54
ORD-ACC-0031-0089,ACC-0031,2025-02-27,SG-03,Safety Gear,456.16,1,456.16,82.11
ORD-ACC-0031-0089,ACC-0031,2025-02-27,PM-03,Packaging Materials,23.71,3,71.13,5.69
ORD-ACC-0031-0089,ACC-0031,2025-02-27,CS-02,Chemical Supplies,480.23,5,2401.15,528.25
ORD-ACC-0031-0106,ACC-0031,2025-03-03,CS-03,Chemical Supplies,469.13,1,469.13,103.21
ORD-ACC-0031-0106,ACC-0031,2025-03-03,PM-03,Packaging Materials,22.66,1,22.66,1.81
ORD-ACC-0031-0113,ACC-0031,2025-03-03,IE-02,Industrial Equipment,10105.33,3,30315.99,10307.44
ORD-ACC-0031-0113,ACC-0031,2025-03-03,CS-02,Chemical Supplies,1010.95,5,5054.75,1112.05
ORD-ACC-0031-0113,ACC-0031,2025-03-03,PM-01,Packaging Materials,34.11,1,34.11,2.73
ORD-ACC-0031-0113,ACC-0031,2025-03-03,SG-01,Safety Gear,297.77,3,893.31,160.8
ORD-ACC-0031-0113,ACC-0031,2025-03-03,OS-03,Office Supplies,83.77,5,418.85,41.89
ORD-ACC-0031-0113,ACC-0031,2025-03-03,PM-02,Packaging Materials,58.59,3,175.77,14.06
ORD-ACC-0031-0113,ACC-0031,2025-03-03,PM-03,Packaging Materials,23.87,4,95.48,7.64
ORD-ACC-0031-0113,ACC-0031,2025-03-03,OS-02,Office Supplies,125.87,5,629.35,62.94
ORD-ACC-0031-0116,ACC-0031,2025-03-04,CS-02,Chemical Supplies,1022.6,3,3067.8,674.92
ORD-ACC-0031-0116,ACC-0031,2025-03-04,OS-03,Office Supplies,86.86,4,347.44,34.74
ORD-ACC-0031-0116,ACC-0031,2025-03-04,IE-03,Industrial Equipment,14009.77,2,28019.54,9526.64
ORD-ACC-0031-0109,ACC-0031,2025-03-05,PM-01,Packaging Materials,33.97,5,169.85,13.59
ORD-ACC-0031-0109,ACC-0031,2025-03-05,PT-01,Precision Tools,3471.31,2,6942.62,1943.93
ORD-ACC-0031-0109,ACC-0031,2025-03-05,SG-02,Safety Gear,264.04,4,1056.16,190.11
ORD-ACC-0031-0109,ACC-0031,2025-03-05,OS-02,Office Supplies,122.83,1,122.83,12.28
ORD-ACC-0031-0109,ACC-0031,2025-03-05,OS-01,Office Supplies,102.62,1,102.62,10.26
ORD-ACC-0031-0109,ACC-0031,2025-03-05,CS-01,Chemical Supplies,932.47,5,4662.35,1025.72
ORD-ACC-0031-0114,ACC-0031,2025-03-06,CS-01,Cleaning Supplies,50.57,4,202.28,18.21
ORD-ACC-0031-0114,ACC-0031,2025-03-06,PT-01,Precision Tools,3538.5,1,3538.5,990.78
ORD-ACC-0031-0114,ACC-0031,2025-03-06,OS-02,Office Supplies,126.9,5,634.5,63.45
ORD-ACC-0031-0115,ACC-0031,2025-03-10,IE-02,Industrial Equipment,10303.13,3,30909.39,10509.19
ORD-ACC-0031-0115,ACC-0031,2025-03-10,CS-02,Chemical Supplies,980.75,1,980.75,215.77
ORD-ACC-0031-0115,ACC-0031,2025-03-10,OS-03,Office Supplies,86.1,2,172.2,17.22
ORD-ACC-0031-0110,ACC-0031,2025-03-11,PM-01,Packaging Materials,35.66,3,106.98,8.56
ORD-ACC-0031-0110,ACC-0031,2025-03-11,CS-03,Cleaning Supplies,45.57,2,91.14,8.2
ORD-ACC-0031-0110,ACC-0031,2025-03-11,PM-03,Packaging Materials,23.46,1,23.46,1.88
ORD-ACC-0031-0110,ACC-0031,2025-03-11,CS-02,Chemical Supplies,974.71,5,4873.55,1072.18
ORD-ACC-0031-0107,ACC-0031,2025-03-12,IE-02,Industrial Equipment,10222.95,4,40891.8,13903.21
ORD-ACC-0031-0107,ACC-0031,2025-03-12,CS-03,Cleaning Supplies,48.42,3,145.26,13.07
ORD-ACC-0031-0111,ACC-0031,2025-03-18,IE-02,Industrial Equipment,9773.65,1,9773.65,3323.04
ORD-ACC-0031-0111,ACC-0031,2025-03-18,CS-02,Cleaning Supplies,42.58,5,212.9,19.16
ORD-ACC-0031-0111,ACC-0031,2025-03-18,CS-03,Chemical Supplies,480.96,2,961.92,211.62
ORD-ACC-0031-0111,ACC-0031,2025-03-18,PM-01,Packaging Materials,33.37,2,66.74,5.34
ORD-ACC-0031-0111,ACC-0031,2025-03-18,OS-02,Office Supplies,127.02,3,381.06,38.11
ORD-ACC-0031-0103,ACC-0031,2025-03-19,CS-01,Chemical Supplies,1004.69,3,3014.07,663.1
ORD-ACC-0031-0103,ACC-0031,2025-03-19,SG-01,Safety Gear,283.77,3,851.31,153.24
ORD-ACC-0031-0108,ACC-0031,2025-03-22,PM-02,Packaging Materials,54.25,5,271.25,21.7
ORD-ACC-0031-0108,ACC-0031,2025-03-22,CS-01,Chemical Supplies,961.69,3,2885.07,634.72
ORD-ACC-0031-0108,ACC-0031,2025-03-22,CS-03,Cleaning Supplies,46.36,4,185.44,16.69
ORD-ACC-0031-0108,ACC-0031,2025-03-22,IE-01,Industrial Equipment,13391.23,3,40173.69,13659.05
ORD-ACC-0031-0112,ACC-0031,2025-03-23,PT-03,Precision Tools,4147.62,2,8295.24,2322.67
ORD-ACC-0031-0112,ACC-0031,2025-03-23,OS-02,Office Supplies,125.38,2,250.76,25.08
ORD-ACC-0031-0112,ACC-0031,2025-03-23,CS-03,Chemical Supplies,484.1,1,484.1,106.5
ORD-ACC-0031-0112,ACC-0031,2025-03-23,CS-01,Cleaning Supplies,51.11,3,153.33,13.8
